"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","760","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:17 UTC 2025","passed","Fri Dec 12 05:12:18 UTC 2025","Тест класс","example.spec.ts","",""
"","6974","Главная страница содержит заголовок","","Fri Dec 12 05:10:17 UTC 2025","failed","Fri Dec 12 05:10:24 UTC 2025","Тест класс","example.spec.ts","",""
"","7093","Главная страница содержит заголовок","","Fri Dec 12 05:05:58 UTC 2025","failed","Fri Dec 12 05:06:05 UTC 2025","Тест класс","example.spec.ts","",""
"","2177","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:06 UTC 2025","passed","Fri Dec 12 04:57:08 UTC 2025","Тест класс","example.spec.ts","",""
"","1361","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:51 UTC 2025","passed","Fri Dec 12 05:04:52 UTC 2025","Тест класс","example.spec.ts","",""
"","2005","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:34 UTC 2025","passed","Fri Dec 12 04:57:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6730","Главная страница содержит заголовок","","Fri Dec 12 05:01:26 UTC 2025","failed","Fri Dec 12 05:01:32 UTC 2025","Тест класс","example.spec.ts","",""
"","7088","Главная страница содержит заголовок","","Fri Dec 12 05:12:56 UTC 2025","failed","Fri Dec 12 05:13:03 UTC 2025","Тест класс","example.spec.ts","",""
"","7124","Главная страница содержит заголовок","","Fri Dec 12 05:08:52 UTC 2025","failed","Fri Dec 12 05:08:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6622","Главная страница содержит заголовок","","Fri Dec 12 04:59:59 UTC 2025","failed","Fri Dec 12 05:00:06 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","918","Главная страница содержит заголовок 2","","Fri Dec 12 04:58:44 UTC 2025","passed","Fri Dec 12 04:58:45 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","789","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:05 UTC 2025","passed","Fri Dec 12 05:13:06 UTC 2025","Тест класс","example.spec.ts","",""
"","1026","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:54 UTC 2025","passed","Fri Dec 12 05:07:55 UTC 2025","Тест класс","example.spec.ts","",""
"","6814","Главная страница содержит заголовок","","Fri Dec 12 05:00:19 UTC 2025","failed","Fri Dec 12 05:00:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1134","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:52 UTC 2025","passed","Fri Dec 12 05:13:53 UTC 2025","Тест класс","example.spec.ts","",""
"","734","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:43 UTC 2025","passed","Fri Dec 12 05:14:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","814","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:22 UTC 2025","passed","Fri Dec 12 05:05:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","769","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:59 UTC 2025","passed","Fri Dec 12 05:04:00 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6487","Главная страница содержит заголовок","","Fri Dec 12 05:07:41 UTC 2025","failed","Fri Dec 12 05:07:47 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7266","Главная страница содержит заголовок","","Fri Dec 12 05:08:17 UTC 2025","failed","Fri Dec 12 05:08:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6500","Главная страница содержит заголовок","","Fri Dec 12 05:11:36 UTC 2025","failed","Fri Dec 12 05:11:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","853","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:39 UTC 2025","passed","Fri Dec 12 05:03:39 UTC 2025","Тест класс","example.spec.ts","",""
"","6810","Главная страница содержит заголовок","","Fri Dec 12 05:07:09 UTC 2025","failed","Fri Dec 12 05:07:16 UTC 2025","Тест класс","example.spec.ts","",""
"","863","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:48 UTC 2025","passed","Fri Dec 12 05:07:49 UTC 2025","Тест класс","example.spec.ts","",""
"","1308","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:25 UTC 2025","passed","Fri Dec 12 05:14:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1214","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:14 UTC 2025","passed","Fri Dec 12 05:16:15 UTC 2025","Тест класс","example.spec.ts","",""
"","6750","Главная страница содержит заголовок","","Fri Dec 12 04:58:55 UTC 2025","failed","Fri Dec 12 04:59:01 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1412","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:24 UTC 2025","passed","Fri Dec 12 05:11:25 UTC 2025","Тест класс","example.spec.ts","",""
"","1573","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:23 UTC 2025","passed","Fri Dec 12 05:09:24 UTC 2025","Тест класс","example.spec.ts","",""
"","6630","Главная страница содержит заголовок","","Fri Dec 12 05:00:55 UTC 2025","failed","Fri Dec 12 05:01:01 UTC 2025","Тест класс","example.spec.ts","",""
"","6942","Главная страница содержит заголовок","","Fri Dec 12 05:08:46 UTC 2025","failed","Fri Dec 12 05:08:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","817","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:55 UTC 2025","passed","Fri Dec 12 05:11:56 UTC 2025","Тест класс","example.spec.ts","",""
"","6656","Главная страница содержит заголовок","","Fri Dec 12 05:09:57 UTC 2025","failed","Fri Dec 12 05:10:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","835","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:29 UTC 2025","passed","Fri Dec 12 05:11:30 UTC 2025","Тест класс","example.spec.ts","",""
"","1197","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:43 UTC 2025","passed","Fri Dec 12 05:12:44 UTC 2025","Тест класс","example.spec.ts","",""
"","6586","Главная страница содержит заголовок","","Fri Dec 12 05:06:59 UTC 2025","failed","Fri Dec 12 05:07:06 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6923","Главная страница содержит заголовок","","Fri Dec 12 05:10:44 UTC 2025","failed","Fri Dec 12 05:10:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","824","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:14 UTC 2025","passed","Fri Dec 12 05:07:15 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6745","Главная страница содержит заголовок","","Fri Dec 12 04:58:56 UTC 2025","failed","Fri Dec 12 04:59:03 UTC 2025","Тест класс","example.spec.ts","",""
"","6861","Главная страница содержит заголовок","","Fri Dec 12 05:04:46 UTC 2025","failed","Fri Dec 12 05:04:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6847","Главная страница содержит заголовок","","Fri Dec 12 04:59:45 UTC 2025","failed","Fri Dec 12 04:59:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","785","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:39 UTC 2025","passed","Fri Dec 12 05:13:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1452","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:42 UTC 2025","passed","Fri Dec 12 05:09:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6468","Главная страница содержит заголовок","","Fri Dec 12 05:10:19 UTC 2025","failed","Fri Dec 12 05:10:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1732","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:03 UTC 2025","passed","Fri Dec 12 04:57:05 UTC 2025","Тест класс","example.spec.ts","",""
"","7343","Главная страница содержит заголовок","","Fri Dec 12 05:08:42 UTC 2025","failed","Fri Dec 12 05:08:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7016","Главная страница содержит заголовок","","Fri Dec 12 05:16:31 UTC 2025","failed","Fri Dec 12 05:16:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","643","Главная страница содержит заголовок 2","","Fri Dec 12 04:58:08 UTC 2025","passed","Fri Dec 12 04:58:08 UTC 2025","Тест класс","example.spec.ts","",""
"","6518","Главная страница содержит заголовок","","Fri Dec 12 05:10:55 UTC 2025","failed","Fri Dec 12 05:11:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7433","Главная страница содержит заголовок","","Fri Dec 12 05:06:15 UTC 2025","failed","Fri Dec 12 05:06:23 UTC 2025","Тест класс","example.spec.ts","",""
"","6859","Главная страница содержит заголовок","","Fri Dec 12 05:12:30 UTC 2025","failed","Fri Dec 12 05:12:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1802","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:16 UTC 2025","passed","Fri Dec 12 04:59:18 UTC 2025","Тест класс","example.spec.ts","",""
"","7260","Главная страница содержит заголовок","","Fri Dec 12 05:00:10 UTC 2025","failed","Fri Dec 12 05:00:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6903","Главная страница содержит заголовок","","Fri Dec 12 05:03:15 UTC 2025","failed","Fri Dec 12 05:03:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6947","Главная страница содержит заголовок","","Fri Dec 12 05:15:55 UTC 2025","failed","Fri Dec 12 05:16:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7129","Главная страница содержит заголовок","","Fri Dec 12 05:07:56 UTC 2025","failed","Fri Dec 12 05:08:03 UTC 2025","Тест класс","example.spec.ts","",""
"","6984","Главная страница содержит заголовок","","Fri Dec 12 05:09:58 UTC 2025","failed","Fri Dec 12 05:10:05 UTC 2025","Тест класс","example.spec.ts","",""
"","6552","Главная страница содержит заголовок","","Fri Dec 12 05:15:39 UTC 2025","failed","Fri Dec 12 05:15:45 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6855","Главная страница содержит заголовок","","Fri Dec 12 05:16:26 UTC 2025","failed","Fri Dec 12 05:16:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1488","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:28 UTC 2025","passed","Fri Dec 12 05:13:29 UTC 2025","Тест класс","example.spec.ts","",""
"","1299","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:46 UTC 2025","passed","Fri Dec 12 05:14:47 UTC 2025","Тест класс","example.spec.ts","",""
"","1243","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:52 UTC 2025","passed","Fri Dec 12 05:03:53 UTC 2025","Тест класс","example.spec.ts","",""
"","1278","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:05 UTC 2025","passed","Fri Dec 12 05:08:06 UTC 2025","Тест класс","example.spec.ts","",""
"","494","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:50 UTC 2025","passed","Fri Dec 12 05:16:50 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","865","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:57 UTC 2025","passed","Fri Dec 12 05:11:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7224","Главная страница содержит заголовок","","Fri Dec 12 05:12:02 UTC 2025","failed","Fri Dec 12 05:12:09 UTC 2025","Тест класс","example.spec.ts","",""
"","6869","Главная страница содержит заголовок","","Fri Dec 12 05:02:15 UTC 2025","failed","Fri Dec 12 05:02:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7007","Главная страница содержит заголовок","","Fri Dec 12 05:02:21 UTC 2025","failed","Fri Dec 12 05:02:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1536","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:46 UTC 2025","passed","Fri Dec 12 05:09:47 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7162","Главная страница содержит заголовок","","Fri Dec 12 04:57:50 UTC 2025","failed","Fri Dec 12 04:57:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6841","Главная страница содержит заголовок","","Fri Dec 12 05:10:45 UTC 2025","failed","Fri Dec 12 05:10:52 UTC 2025","Тест класс","example.spec.ts","",""
"","885","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:33 UTC 2025","passed","Fri Dec 12 05:06:34 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6720","Главная страница содержит заголовок","","Fri Dec 12 04:59:42 UTC 2025","failed","Fri Dec 12 04:59:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","968","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:19 UTC 2025","passed","Fri Dec 12 05:14:20 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7336","Главная страница содержит заголовок","","Fri Dec 12 04:58:17 UTC 2025","failed","Fri Dec 12 04:58:24 UTC 2025","Тест класс","example.spec.ts","",""
"","6869","Главная страница содержит заголовок","","Fri Dec 12 05:12:15 UTC 2025","failed","Fri Dec 12 05:12:22 UTC 2025","Тест класс","example.spec.ts","",""
"","6623","Главная страница содержит заголовок","","Fri Dec 12 05:11:54 UTC 2025","failed","Fri Dec 12 05:12:00 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","829","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:35 UTC 2025","passed","Fri Dec 12 05:07:36 UTC 2025","Тест класс","example.spec.ts","",""
"","1187","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:19 UTC 2025","passed","Fri Dec 12 05:04:20 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1262","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:35 UTC 2025","passed","Fri Dec 12 05:16:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6800","Главная страница содержит заголовок","","Fri Dec 12 05:10:02 UTC 2025","failed","Fri Dec 12 05:10:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6558","Главная страница содержит заголовок","","Fri Dec 12 05:00:20 UTC 2025","failed","Fri Dec 12 05:00:27 UTC 2025","Тест класс","example.spec.ts","",""
"","1166","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:43 UTC 2025","passed","Fri Dec 12 05:01:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6769","Главная страница содержит заголовок","","Fri Dec 12 05:06:09 UTC 2025","failed","Fri Dec 12 05:06:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6815","Главная страница содержит заголовок","","Fri Dec 12 05:02:07 UTC 2025","failed","Fri Dec 12 05:02:14 UTC 2025","Тест класс","example.spec.ts","",""
"","710","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:01 UTC 2025","passed","Fri Dec 12 05:00:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6907","Главная страница содержит заголовок","","Fri Dec 12 05:05:33 UTC 2025","failed","Fri Dec 12 05:05:40 UTC 2025","Тест класс","example.spec.ts","",""
"","7244","Главная страница содержит заголовок","","Fri Dec 12 05:03:27 UTC 2025","failed","Fri Dec 12 05:03:34 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","985","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:58 UTC 2025","passed","Fri Dec 12 05:09:59 UTC 2025","Тест класс","example.spec.ts","",""
"","798","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:20 UTC 2025","passed","Fri Dec 12 05:04:21 UTC 2025","Тест класс","example.spec.ts","",""
"","1307","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:09 UTC 2025","passed","Fri Dec 12 05:02:10 UTC 2025","Тест класс","example.spec.ts","",""
"","976","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:53 UTC 2025","passed","Fri Dec 12 05:10:54 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","838","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:24 UTC 2025","passed","Fri Dec 12 05:01:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7184","Главная страница содержит заголовок","","Fri Dec 12 05:08:26 UTC 2025","failed","Fri Dec 12 05:08:33 UTC 2025","Тест класс","example.spec.ts","",""
"","2191","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:34 UTC 2025","passed","Fri Dec 12 04:57:36 UTC 2025","Тест класс","example.spec.ts","",""
"","856","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:56 UTC 2025","passed","Fri Dec 12 05:04:56 UTC 2025","Тест класс","example.spec.ts","",""
"","6927","Главная страница содержит заголовок","","Fri Dec 12 05:08:35 UTC 2025","failed","Fri Dec 12 05:08:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6335","Главная страница содержит заголовок","","Fri Dec 12 04:59:18 UTC 2025","failed","Fri Dec 12 04:59:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","879","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:54 UTC 2025","passed","Fri Dec 12 05:13:55 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7030","Главная страница содержит заголовок","","Fri Dec 12 04:59:25 UTC 2025","failed","Fri Dec 12 04:59:32 UTC 2025","Тест класс","example.spec.ts","",""
"","870","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:11 UTC 2025","passed","Fri Dec 12 05:12:12 UTC 2025","Тест класс","example.spec.ts","",""
"","1010","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:21 UTC 2025","passed","Fri Dec 12 05:05:22 UTC 2025","Тест класс","example.spec.ts","",""
"","1547","Главная страница содержит заголовок 2","","Fri Dec 12 04:58:16 UTC 2025","passed","Fri Dec 12 04:58:18 UTC 2025","Тест класс","example.spec.ts","",""
"","6561","Главная страница содержит заголовок","","Fri Dec 12 05:16:28 UTC 2025","failed","Fri Dec 12 05:16:35 UTC 2025","Тест класс","example.spec.ts","",""
"","7352","Главная страница содержит заголовок","","Fri Dec 12 05:02:45 UTC 2025","failed","Fri Dec 12 05:02:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6976","Главная страница содержит заголовок","","Fri Dec 12 05:10:10 UTC 2025","failed","Fri Dec 12 05:10:17 UTC 2025","Тест класс","example.spec.ts","",""
"","856","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:12 UTC 2025","passed","Fri Dec 12 05:10:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7400","Главная страница содержит заголовок","","Fri Dec 12 05:03:00 UTC 2025","failed","Fri Dec 12 05:03:07 UTC 2025","Тест класс","example.spec.ts","",""
"","7024","Главная страница содержит заголовок","","Fri Dec 12 05:12:28 UTC 2025","failed","Fri Dec 12 05:12:35 UTC 2025","Тест класс","example.spec.ts","",""
"","8237","Главная страница содержит заголовок","","Fri Dec 12 05:09:32 UTC 2025","failed","Fri Dec 12 05:09:41 UTC 2025","Тест класс","example.spec.ts","",""
"","801","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:44 UTC 2025","passed","Fri Dec 12 05:12:45 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1211","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:19 UTC 2025","passed","Fri Dec 12 05:10:20 UTC 2025","Тест класс","example.spec.ts","",""
"","6845","Главная страница содержит заголовок","","Fri Dec 12 04:59:30 UTC 2025","failed","Fri Dec 12 04:59:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6937","Главная страница содержит заголовок","","Fri Dec 12 05:14:45 UTC 2025","failed","Fri Dec 12 05:14:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1436","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:09 UTC 2025","passed","Fri Dec 12 05:03:11 UTC 2025","Тест класс","example.spec.ts","",""
"","6983","Главная страница содержит заголовок","","Fri Dec 12 05:08:14 UTC 2025","failed","Fri Dec 12 05:08:21 UTC 2025","Тест класс","example.spec.ts","",""
"","783","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:45 UTC 2025","passed","Fri Dec 12 05:06:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6707","Главная страница содержит заголовок","","Fri Dec 12 04:59:22 UTC 2025","failed","Fri Dec 12 04:59:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1108","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:19 UTC 2025","passed","Fri Dec 12 05:06:20 UTC 2025","Тест класс","example.spec.ts","",""
"","963","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:33 UTC 2025","passed","Fri Dec 12 05:10:34 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6549","Главная страница содержит заголовок","","Fri Dec 12 05:03:44 UTC 2025","failed","Fri Dec 12 05:03:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","2323","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:33 UTC 2025","passed","Fri Dec 12 04:57:35 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6975","Главная страница содержит заголовок","","Fri Dec 12 05:00:07 UTC 2025","failed","Fri Dec 12 05:00:14 UTC 2025","Тест класс","example.spec.ts","",""
"","1132","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:50 UTC 2025","passed","Fri Dec 12 05:00:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7352","Главная страница содержит заголовок","","Fri Dec 12 05:10:50 UTC 2025","failed","Fri Dec 12 05:10:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6623","Главная страница содержит заголовок","","Fri Dec 12 05:05:03 UTC 2025","failed","Fri Dec 12 05:05:10 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6752","Главная страница содержит заголовок","","Fri Dec 12 05:16:08 UTC 2025","failed","Fri Dec 12 05:16:15 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","841","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:41 UTC 2025","passed","Fri Dec 12 05:00:42 UTC 2025","Тест класс","example.spec.ts","",""
"","7088","Главная страница содержит заголовок","","Fri Dec 12 05:12:21 UTC 2025","failed","Fri Dec 12 05:12:28 UTC 2025","Тест класс","example.spec.ts","",""
"","7290","Главная страница содержит заголовок","","Fri Dec 12 05:04:09 UTC 2025","failed","Fri Dec 12 05:04:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1003","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:59 UTC 2025","passed","Fri Dec 12 05:11:00 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1272","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:07 UTC 2025","passed","Fri Dec 12 05:09:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7089","Главная страница содержит заголовок","","Fri Dec 12 05:12:07 UTC 2025","failed","Fri Dec 12 05:12:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","674","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:29 UTC 2025","passed","Fri Dec 12 04:57:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","829","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:02 UTC 2025","passed","Fri Dec 12 05:01:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7644","Главная страница содержит заголовок","","Fri Dec 12 05:08:48 UTC 2025","failed","Fri Dec 12 05:08:56 UTC 2025","Тест класс","example.spec.ts","",""
"","1145","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:26 UTC 2025","passed","Fri Dec 12 04:59:27 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6663","Главная страница содержит заголовок","","Fri Dec 12 05:16:19 UTC 2025","failed","Fri Dec 12 05:16:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1492","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:00 UTC 2025","passed","Fri Dec 12 05:09:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1073","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:05 UTC 2025","passed","Fri Dec 12 05:05:06 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","902","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:13 UTC 2025","passed","Fri Dec 12 05:02:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6361","Главная страница содержит заголовок","","Fri Dec 12 05:16:39 UTC 2025","failed","Fri Dec 12 05:16:45 UTC 2025","Тест класс","example.spec.ts","",""
"","6591","Главная страница содержит заголовок","","Fri Dec 12 05:06:31 UTC 2025","failed","Fri Dec 12 05:06:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6651","Главная страница содержит заголовок","","Fri Dec 12 05:03:14 UTC 2025","failed","Fri Dec 12 05:03:20 UTC 2025","Тест класс","example.spec.ts","",""
"","6752","Главная страница содержит заголовок","","Fri Dec 12 05:09:09 UTC 2025","failed","Fri Dec 12 05:09:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6640","Главная страница содержит заголовок","","Fri Dec 12 05:06:29 UTC 2025","failed","Fri Dec 12 05:06:36 UTC 2025","Тест класс","example.spec.ts","",""
"","1161","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:45 UTC 2025","passed","Fri Dec 12 05:04:46 UTC 2025","Тест класс","example.spec.ts","",""
"","1150","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:04 UTC 2025","passed","Fri Dec 12 05:04:05 UTC 2025","Тест класс","example.spec.ts","",""
"","6576","Главная страница содержит заголовок","","Fri Dec 12 04:58:40 UTC 2025","failed","Fri Dec 12 04:58:46 UTC 2025","Тест класс","example.spec.ts","",""
"","6720","Главная страница содержит заголовок","","Fri Dec 12 05:10:59 UTC 2025","failed","Fri Dec 12 05:11:05 UTC 2025","Тест класс","example.spec.ts","",""
"","7394","Главная страница содержит заголовок","","Fri Dec 12 05:09:21 UTC 2025","failed","Fri Dec 12 05:09:28 UTC 2025","Тест класс","example.spec.ts","",""
"","916","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:15 UTC 2025","passed","Fri Dec 12 05:11:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","998","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:23 UTC 2025","passed","Fri Dec 12 05:06:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","952","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:35 UTC 2025","passed","Fri Dec 12 05:11:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","889","Главная страница содержит заголовок 2","","Fri Dec 12 05:15:20 UTC 2025","passed","Fri Dec 12 05:15:20 UTC 2025","Тест класс","example.spec.ts","",""
"","680","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:28 UTC 2025","passed","Fri Dec 12 05:00:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6613","Главная страница содержит заголовок","","Fri Dec 12 05:16:33 UTC 2025","failed","Fri Dec 12 05:16:39 UTC 2025","Тест класс","example.spec.ts","",""
"","7754","Главная страница содержит заголовок","","Fri Dec 12 05:09:27 UTC 2025","failed","Fri Dec 12 05:09:34 UTC 2025","Тест класс","example.spec.ts","",""
"","6537","Главная страница содержит заголовок","","Fri Dec 12 05:05:12 UTC 2025","failed","Fri Dec 12 05:05:18 UTC 2025","Тест класс","example.spec.ts","",""
"","977","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:20 UTC 2025","passed","Fri Dec 12 05:02:21 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1604","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:04 UTC 2025","passed","Fri Dec 12 04:59:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6882","Главная страница содержит заголовок","","Fri Dec 12 05:15:59 UTC 2025","failed","Fri Dec 12 05:16:06 UTC 2025","Тест класс","example.spec.ts","",""
"","1088","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:04 UTC 2025","passed","Fri Dec 12 05:10:05 UTC 2025","Тест класс","example.spec.ts","",""
